id,ra,dec,use,z_peak,z_spec,z,ir_agn,xray_agn,radio_agn,agn,agn_class,HR,Av,lmass,lsfr,lssfr,snr,re,e_re,si,e_si,f_U,f_xray,l_xray,f_Hs,e_Hs,w_Hs,SNR_Hs,f_Hl,e_Hl,w_Hl,SNR_Hl,f_J1,e_J1,w_J1,SNR_J1,f_J2,e_J2,w_J2,SNR_J2,f_J3,e_J3,w_J3,SNR_J3,f_Ks,e_Ks,w_Ks,SNR_Ks,f_H,f_J,f_36,e_36,w_36,SNR_36,f_45,e_45,w_45,SNR_45,f_58,e_58,w_58,SNR_58,f_80,e_80,w_80,SNR_80,f_24,e_24,SNR_24,f_Ha,e_Ha,f_Hb,e_Hb,f_NII,e_NII,f_OII,e_OII,f_OIII,e_OIII,AB_Hs,AB_Ks,AB_36,AB_45,AB_58,AB_80,AB_24,x_u,x_J1,x_J2,x_J3,x_Hs,x_Hl,x_Ks,x_J,x_H,x_NIR,36_u,45_u,58_u,80_u,24_u,MIR_U,36_J1,36_J2,36_J3,36_Hs,36_Hl,36_Ks,45_J1,45_J2,45_J3,45_Hs,45_Hl,45_Ks,58_J1,58_J2,58_J3,58_Hs,58_Hl,58_Ks,80_J1,80_J2,80_J3,80_Hs,80_Hl,80_Ks,24_J1,24_J2,24_J3,24_Hs,24_Hl,24_Ks,36_J,36_H,36_NIR,45_J,45_H,45_NIR,58_J,58_H,58_NIR,80_J,80_H,80_NIR,24_J,24_H,24_NIR,80_45,58_36,80_36,58_36_80_45,36_45_in,58_80_in,45_80_in,Ks_45_in,80_24_in,24_58,ir_agn_contribution,agn_luminosity,accretion_power,true_agn,log_agn_luminosity,Lacy,Donley,KI,KIM
9122,150.1101837,2.2725832,1,0.4882,0.492,0.492,0,-1,-1,0,None,-99.0,0.9,9.98,0.59,-9.4,330.0248,0.93,0.01,1.14,0.01,4.250037418,-99.0,-99.0,81.00005472,0.4371145956,1.1,185.3062229798487,84.24299226,0.4858296993,1.02,173.40025194297544,48.8759328,0.201511792,1.14,242.5462664735769,53.90639605,0.1884171471,1.09,286.1013282479533,62.2132293,0.283325514,1.07,219.5821633628096,100.9181,0.3987256,1.22,253.1016317989113,82.56033598924527,54.862027405303024,69.98699104,0.1546524168,1.27,452.543791349273,57.110681627999995,0.1941501767399999,1.12,294.15724768811776,49.803373186,6.4059707172,0.88,7.774524015896325,60.095298791999994,8.338399451799999,0.79,7.207054440049319,54.760000000000005,9.469,5.7830816348083225,,,,,,,,,,,11.628786719328497,11.390077336509899,11.787456694413883,12.00820664102072,12.156853103620065,11.952898752961172,12.053841401345117,-23.29391256197171,-2.0255367893459417,-1.8365167633943507,-1.5913014179445593,-1.2222213965437678,-1.175171932336583,-0.9809934986885406,-1.8177849902282839,-1.1986966644401753,-1.3324917177856666,16.467382320820782,13.437689133305414,11.71833757864576,14.13994581259002,12.884592443369403,13.940838711340493,1.4319315669408565,1.2983058814594972,1.1249535159558097,0.8640363427152017,0.8307752272616155,0.6935028606364965,1.1684826939609834,1.0594416583707045,0.9179829157011786,0.7050696672418247,0.6779279806650116,0.565911185684233,1.0189754002198808,0.923886158885593,0.8005270542353924,0.6148560437170036,0.5911871343825413,0.4935028819012645,1.2295478643427546,1.1148083195222247,0.965956910904157,0.7419167678310428,0.7133566505630198,0.5954858324918919,1.1203878240867047,1.0158349289239863,0.8801986428953946,0.6760489260074417,0.6500243940883969,0.5426182221028736,1.285063654785388,0.8474057849884086,0.941990766803431,1.0486357560109556,0.6914988239534181,0.768681921882869,0.914462871113622,0.6030215890497725,0.6703291140215529,1.1034376982563787,0.7276367091970313,0.8088534133151007,1.005473798635362,0.6630366600479193,0.7370428935953849,0.022123155223819677,-0.14775856368247314,-0.0661768234189152,-6.678910046401684,-0.220749946606837,0.20395435065889345,0.05530788805954856,-0.6181293045108216,-0.10094264838394551,0.04120468090997935,0.2,1.2304308943694e+37,7.890404763496467e+36,0,37.09005722711089,0,0,0,0
9135,150.194397,2.2733159,1,2.1007,-99.0,2.1007,0,-1,-1,0,None,-99.0,1.6,10.74,0.94,-9.8,75.51333,0.54,0.02,1.22,0.1,0.05726936158,-99.0,-99.0,9.01533684,0.320737128,1.11,28.108179730286793,10.52913741,0.3407539971,1.09,30.899527223770317,1.88957504,0.14684896,1.15,12.867473082546857,2.674210058,0.1390461345,1.08,19.232537945885866,5.67226917,0.2072240585,1.09,27.37263815340244,15.31068,0.2817482,1.16,54.34171362940384,9.765356213318181,3.3867263716686744,26.42650424,0.2017317208,1.08,130.99825914933652,33.57634363199999,0.2091534353999999,0.76,160.53450696511968,38.75446292,5.1219684219,0.98,7.566322110518594,33.502756766,6.054148987,0.94,5.533850725831171,193.8,10.9,17.779816513761467,,,,,,,,,,,14.012545105237924,13.43751380090139,12.844900706405348,12.584916497631923,12.429195693544292,12.587298639198728,10.681615568213132,-1728.6730158796368,-52.39273270671484,-37.020278083181154,-17.453332525825815,-10.981286862266591,-9.402479628195866,-6.46607466160876,-35.62211443857394,-10.191883245231228,-17.42669078180464,461.44227054259403,586.28807281354,676.7049928758784,585.0031472622538,3384.0083886613497,577.3596208735665,13.985421949688751,9.881985209405716,4.658894606018847,2.931283068952973,2.50984512889931,1.726017671324853,17.76925653717356,12.555611901748367,5.919384751623131,3.724358194030606,3.1888978483755954,2.193001462508523,20.509618353129813,14.491929234977098,6.832267961641884,4.29872600522822,3.68068735461588,2.531204552639073,17.730312931102223,12.528094666974736,5.906411660291502,3.7161957850928173,3.1819089695021843,2.1881952183704447,102.56274341981148,72.46999891434857,34.16622064146508,21.496700948558235,18.406066181256154,12.657831004240178,9.508767255037773,2.7205640989261415,4.651783008429589,12.081417730181686,3.456628021203101,5.9103490712977695,13.944605183249598,3.98970667992205,6.8218388052702394,12.054939752789487,3.449052377297501,5.897395782819145,69.73298765854172,19.951383564907196,34.1140674092297,-0.0009528566267223355,0.16628200514442198,0.10304082688264768,-174.50894550253983,0.25998420877342454,-0.15810294565443606,-0.0023821415668052737,0.8525973032694676,1.9056830709855959,0.6990320501324641,0.0,0.0,0.0,0,-inf,1,0,0,0
9149,150.0617676,2.2737346,1,1.8816,-99.0,1.8816,0,-1,-1,0,None,-99.0,0.2,10.92,-1.18,-12.1,256.2082,0.14,0.0,3.04,0.1,0.2154313389,-99.0,-99.0,25.802046840000003,0.2773117272,0.96,93.04347529951846,30.39589008,0.3076319120999999,0.88,98.8060369696607,6.028449439999999,0.12374704,1.06,48.71590819465257,11.71762267,0.1152782332,1.03,101.64644568823944,18.731927650000003,0.174933705,1.0,107.08015159228465,36.90277,0.2407265,1.09,153.29749736734425,27.9991023026087,12.035998513430421,56.969028480000006,0.216906132,0.54,262.64369732064563,66.221660934,0.1855393546499999,0.86,356.9143649276999,51.896820387,4.7301681047,0.95,10.971453706990703,48.836674587999994,6.2887744156,0.78,7.765690317473501,-4.863,10.01,-0.4858141858141859,,,,,,,,,,,12.870864601753011,12.482352583886627,12.010902966777497,11.847499826800977,12.11214812419782,12.178134789809821,,-459.5431681643789,-16.422133250901084,-8.448812765874804,-5.285094083736758,-3.8369049019213386,-3.2570192792327664,-2.682725443103594,-10.05201336683755,-3.5469620905770523,-5.427233633506066,264.44169530248416,307.39102895674387,240.89726523535057,226.69252689679124,-22.57331744225631,259.85562909784244,9.450030069423624,4.861824798801104,3.0412795492513016,2.2079267134606906,1.874234586651723,1.5437602239615078,10.984857979334734,5.651458730066787,3.5352293779545954,2.566527428798358,2.1786386501500337,1.7944902492143544,8.608651512054484,4.4289547332727,2.7705007918392206,2.01134509633345,1.707363076074132,1.4063123279634564,8.101034117323541,4.1677971687067465,2.607135554893091,1.8927442032346915,1.6066867744114435,1.323387772462609,-0.806675090900323,-0.4150159240449411,-0.2596102275677965,-0.18847341957619668,-0.15998873489807014,-0.13177872555366443,5.784378139158676,2.0410806500562066,3.1230730043921304,6.723848695785372,2.372583039474196,3.630307328157974,5.269369012388801,1.859354086203791,2.8450118088520164,4.958655613641127,1.7497154888230675,2.677252958308934,-0.49376708083768683,-0.1742310772371334,-0.26659229454282823,-0.13225398520353732,-0.040498062968129425,-0.06689272921292942,0.30621431109091635,0.1634031399765199,-0.06598666561200162,-0.3306349630088441,0.6348527570856497,,,0.4,3.0934144644516917e+36,1.983719064392303e+36,0,36.49043811190921,1,0,0,0
9152,150.2037659,2.2727473,1,0.905,0.88,0.88,0,-1,-1,0,None,-99.0,0.2,10.5,-99.0,-99.0,499.8061,1.64,0.03,8.0,0.21,0.2637899043,-99.0,-99.0,60.30475644,0.2883385416,1.2,209.14566642866032,66.91960836,0.3106434516,1.14,215.42256247580272,35.3844896,0.133595856,1.21,264.8621795574258,39.779239239999995,0.1242485465,1.18,320.15858825358566,46.2646662,0.1886036475,1.15,245.3010151884788,85.38503,0.3060442,1.17,278.9957463660478,63.52737660615384,40.38392679355933,97.34790256,0.1719633856,0.98,566.0966851771497,66.987953604,0.2228803726499999,0.59,300.55564250690884,42.896652524,4.8337670076,0.98,8.874373228282366,33.25782063,5.5682779166,1.08,5.972730012424969,3.735,11.68,0.319777397260274,,,,,,,,,,,11.949121080587467,11.57154566163474,11.429183503180395,11.835008222863095,12.318941492561352,12.595265533264476,14.969273484621455,-375.2986690779887,-2.7978360326553924,-2.488735377836251,-2.139861975271314,-1.641661551166361,-1.4793870201304926,-1.1594538293187928,-2.475477795254319,-1.5605242856484267,-1.7318186367405126,369.0357400838558,253.94434173575004,162.61673333493073,126.07692746336842,14.158995242487755,227.91843565447624,2.7511461564221626,2.447203727870991,2.104152273339,1.614265744640822,1.4546992271130499,1.140105034336815,1.8931445489607965,1.683992828516446,1.4479290375599856,1.1108237153838674,1.0010213037056692,0.7845397911554285,1.2123010112317685,1.0783678457295707,0.9272011677023619,0.711331162852467,0.6410176863742781,0.5023907882213076,0.9398982719818572,0.8360597453698313,0.7188600580457661,0.5514958121601858,0.49698169856414265,0.38950411600253576,0.10555472305018071,0.09389319834564036,0.0807311563397814,0.06193541306673089,0.0558132375776504,0.04374303083339082,2.4341673858773842,1.534482485876936,1.7029183020303786,1.6750221383457429,1.0559225095447684,1.1718281463486464,1.0726233415545672,0.6761744246133725,0.7503961847964158,0.8316060251324848,0.5242387553621642,0.5817829654990616,0.09339302591186749,0.05887432532219065,0.06533679402248298,-0.304102924160552,-0.3559031957523827,-0.46643281203363207,1.1703379595405752,-0.40582471968270006,-0.27632404070312333,-0.7602573104013803,-0.263462561228355,-2.3740079513569796,-1.060132796824041,0.0,0.0,0.0,0,-inf,0,0,0,0
9184,150.1095886,2.274266,1,1.5057,-99.0,1.5057,0,-1,-1,0,None,-99.0,1.9,10.78,1.14,-9.64,125.2746,0.44,0.01,1.12,0.06,0.08273810672,-99.0,-99.0,9.57631044,0.2955584796,0.98,32.400729808057925,14.11534266,0.3249611154,0.93,43.437020588217734,3.12127728,0.131002624,1.1,23.826066873286447,3.748570969,0.1237636647,1.03,30.288138106498717,5.0853868250000005,0.1871668935,1.0,27.170333010843077,20.11239,0.2512175,1.18,80.05966940997344,11.786415133507852,3.9552140354856236,46.23982456,0.126486788,1.27,365.5703911146831,58.731850359,0.15997210749,1.14,367.1380672575773,59.448468484,4.9070953222,0.91,12.11479797733936,39.59658468799999,6.645771688799999,0.79,5.958162052832994,101.8,10.53,9.667616334283002,,,,,,,,,,,13.94700445908514,13.141340795395571,12.237459555887526,11.977815791011782,11.964648323072232,12.405855678817591,11.380630554998149,-1196.5465965402502,-31.71778445777813,-26.41006421345947,-19.46754561783016,-10.338010721381751,-7.013644824970902,-4.922338916458958,-25.865131429689256,-8.675827773176326,-13.154432706441511,558.8697444634977,709.8524813694214,718.5137639804094,478.5773600307493,1230.3883184626006,616.4533374610195,14.814391805652075,12.335320564128287,9.092685797800641,4.828563657132235,3.275855618513196,2.299071595170937,18.81660778276001,15.667797367237199,11.549141172559668,6.133035340383138,4.160851902337027,2.9201825520984825,19.046199088086144,15.858968384386483,11.690058304266755,6.207867722801184,4.2116206397500235,2.955813231744213,12.686019579779208,10.563114588320868,7.786346653776921,4.13484764681459,2.8052159725607395,1.9687657552384372,32.61485310910923,27.157015524547212,20.01814286762738,10.630398903400629,7.212010537192301,5.06155658278305,12.080799389193666,4.052209637822715,6.1440268740624395,15.344515440852291,5.146943621360083,7.803880538103619,15.531741925579794,5.209744181275603,7.899099779533203,10.345160273959,3.470031809687665,5.261319279628367,26.596670500427937,8.921204720296465,13.526477267835817,-0.17121595512232327,0.10912449312611804,-0.06735844917202574,-0.63735002411519,0.2596437648757437,-0.44120735574535885,-0.42803988780580937,1.1635250043837893,1.0252251238194425,0.23360710722963296,0.6,1.4595042340366198e+38,1.1038608539168363e+38,1,38.16420535921857,1,0,0,0
9284,150.0545502,2.275347,1,1.4449,-99.0,1.4449,1,-1,-1,1,IR,-99.0,1.7,11.04,1.22,-9.82,277.4274,-999.0,-999.0,-999.0,-999.0,0.2545372541,-99.0,-99.0,17.0091162,0.2887011912,0.85,58.91598898259067,22.12846248,0.3139149242999999,0.81,70.49190964508726,5.46183264,0.1234493599999999,1.02,44.243507135233465,6.945419858,0.1141336417,1.0,60.85339742559008,9.14897637,0.1775568695,0.92,51.52702002329457,36.91546,0.2389434,1.07,154.49457905093843,19.507110469156625,7.120254221496599,54.30119776000001,0.2254556112,0.43,240.85094831296888,76.92213262499999,0.20198627163,0.75,380.8285187119377,127.83504606,4.3444572354,1.18,29.424860030468235,204.3663415,5.288341840599999,1.06,38.6446919771762,332.8,9.575,34.75718015665797,,,,,,,,,,,13.323295629759713,12.481979288764972,12.062976476910864,11.684871709210832,11.133375169357372,10.62397657399128,10.094541705953283,-388.94110156899035,-18.12578424226488,-14.253997889842184,-10.820882686354562,-5.820408234967552,-4.473876126254932,-2.6818032336587434,-14.400221606153877,-5.147142180611242,-7.409722340141287,213.33300680090903,302.2038282646815,502.22528922928296,802.893636228631,1307.470692951111,455.1639401308761,9.94193732014462,7.81827432613074,5.9352211180757495,3.1924761475849053,2.4539073968233516,1.470960886306171,14.08357554965287,11.07523147594859,8.407731041609411,4.522406203856729,3.4761625528444755,2.083737616299512,23.40515619680357,18.405661381688063,13.972606430504968,7.515678331364447,5.776951117843773,3.462913534329519,37.417173862727516,29.42462020702795,22.33761824657549,12.01510643451304,9.23545147724154,5.53606379278492,60.93192925076518,47.91646967413615,36.375654121402,19.565978389870722,15.039454291087287,9.015193092541715,7.898477588117036,2.8231917722041286,4.0642100822091125,11.188846022403624,3.9992843783506022,5.7572893390179125,18.594474669665534,6.64631472460411,9.567900976199722,29.726470772110318,10.62527895587729,15.29593784025751,48.40801768210111,17.302716340479005,24.908642371707277,0.424358054087821,0.37184052302139753,0.5755999611678337,0.8762424076542802,0.378104767700032,0.5093985953660916,1.0608951352195515,0.7971075795541402,0.5294348680379972,0.41553338536163503,0.7,2.754207146848299e+37,1.0581778953164046e+37,1,37.43999660089911,1,1,1,1
9295,150.1453705,2.2750199,1,1.0302,1.046,1.046,0,-1,-1,0,None,-99.0,1.6,10.22,0.43,-9.79,246.5738,0.45,0.0,0.89,0.02,1.835175159,-99.0,-99.0,31.31054316,0.3434622251999999,0.89,91.16153353332437,34.50584133,0.3962439158999999,0.76,87.08232466264099,16.9390656,0.155629056,0.96,108.84256472004817,19.67866706,0.1427580882,0.95,137.84624961095548,25.9927797,0.2192069035,0.9,118.57646490590567,48.47595,0.2931862,1.07,165.34185442561756,32.78231686254546,20.765031463701067,68.63490336000001,0.1672208712,1.16,410.4445986165871,55.431439596,0.1707066609299999,1.09,324.7174966343596,48.528222521,4.9525338249,0.89,9.798665539044524,39.347006566,6.596244130199999,0.79,5.965062206514633,173.1,12.540000000000001,13.80382775119617,,,,,,,,,,,12.660773495973302,12.18618417786579,11.808637433702874,12.04060960577032,12.18501403904429,12.412720755550643,10.804257330311515,-53.9458043089172,-5.84447822198646,-5.030828546372084,-3.8087500122197397,-3.1618742445348236,-2.8690794423240917,-2.0422498166616645,-4.894685593526095,-3.0154768434294574,-3.317470751205739,37.399647125454585,30.20498578795333,26.443373692701556,21.440463801526423,94.32342147347036,28.872117601908972,4.0518706864208625,3.487782132333104,2.6405372627383907,2.192070032425461,1.9890807096573409,1.4158547353894047,3.272402439718989,2.8168289766268346,2.1325706690769977,1.7703761736977799,1.6064364020536692,1.1434833065881123,2.8648700977343164,2.4660319915489235,1.8669885668672825,1.5499003729515626,1.4063770263386879,1.0010783186507948,2.3228557876297495,1.9994751903689152,1.5137667852430572,1.2566695622280606,1.1402998753080975,0.8116809792484727,10.218981618442992,8.796327488656644,6.659541688032696,5.528489209383616,5.016541934003032,3.5708428612538796,3.393396693830786,2.090575371041401,2.299942266753864,2.7406006951409405,1.6884062878757247,1.8574967632015922,2.399296885383508,1.4781386996451253,1.626171301226476,1.9453659210805736,1.198484718768079,1.3185105396990418,8.558283598377445,5.272515571693324,5.800547343774883,-0.14884445991212975,-0.1505506421365666,-0.24163332873910753,1.0114628534071346,-0.23197217206744547,-0.22770671650635244,-0.37211114978032356,0.1455745720954713,1.6084634252391279,0.5523026834931107,0.1,2.2892978607182904e+36,5.557339129747603e+36,0,36.35970230243885,0,0,0,0
9312,150.0610352,2.2752287,1,1.8168,-99.0,1.8168,0,-1,-1,0,None,-99.0,1.5,10.74,1.52,-9.22,98.02754,0.37,0.01,2.04,0.1,0.5227536342000001,-99.0,-99.0,11.46303276,0.3392067588,0.87,33.79364491601634,14.22338952,0.3733872525,0.81,38.092863172933306,3.44344512,0.146156976,1.03,23.55990944968648,5.5238855099999995,0.1368448484,0.99,40.36604647223241,7.022629925,0.2111246675,0.93,33.262953155390996,19.14691,0.2847051,1.06,67.25172819173243,12.793919054999998,5.269979986016949,36.0828496,0.251017484,0.46,143.74635991491334,48.11165248499999,0.2024730793799999,0.85,237.61999685254168,40.301385434,5.1210369883,0.98,7.869770424637883,36.574651802,6.954700615399999,0.81,5.258982927462278,12.23,9.729,1.2570665022098881,,,,,,,,,,,13.751751166068956,13.194753260273554,12.50674792971779,12.194374315455498,12.386700059833386,12.492049499383238,13.681433857409285,-189.38175370412372,-28.750276699632725,-17.92216725360769,-14.097282792528754,-8.63645791412708,-6.96036622359197,-5.170547101333845,-20.256575581923055,-7.798412068859525,-11.075178250705475,69.02457915040544,92.03504162841071,77.09441464845199,69.96537070081261,23.395341896984174,77.02985153202019,10.478706162739718,6.532150156747186,5.13808216940892,3.147757696890679,2.5368671475433238,1.8845259940115666,13.971952741619415,8.709748309935554,6.8509451585546834,4.197113756220303,3.3825729385635213,2.5127632858252325,11.703797804101493,7.2958401040429965,5.7387881554929,3.5157698907247994,2.8334586054421718,2.104850622580876,10.621528883840611,6.621182089271796,5.208113227182478,3.1906610203214663,2.5714441519422016,1.9102117157285432,3.5516755963283657,2.214021267794162,1.7415128136628957,1.066907881714891,0.8598513021669676,0.638745364134474,7.382979496298607,2.8423124222170015,4.036605970842392,9.844215403369883,3.789843347391912,5.382274012195676,8.246142021212464,3.1746142480834854,4.508535630625609,7.483608066764963,2.881052586131834,4.091624122875113,2.5024032259284748,0.9633795919409293,1.3681760606679594,-0.11907007357109654,0.048019147953761096,0.005879372133819621,-0.40328477604483,0.3123736142622917,-0.10534943954985287,-0.2976751839277405,1.0003789448180562,-1.1893843580260466,-0.5178935190303596,0.2,4.529306672002262e+35,3.3140564118636325e+35,0,35.65603172705287,1,0,0,0
9329,150.0522461,2.2753127,1,0.9154,-99.0,0.9154,0,-1,-1,0,None,-99.0,2.2,10.08,0.29,-9.79,220.5042,-999.0,-999.0,-999.0,-999.0,0.5839646198,-99.0,-99.0,22.75144596,0.3251833632,0.85,69.9649752561511,27.40006296,0.3627096234,0.77,75.54269639485942,10.8688336,0.140361488,1.0,77.43458519049042,13.04177498,0.1303540004,0.97,100.04890482824031,17.93241165,0.2005785765,0.91,89.40342464739747,39.95911,0.3008968,0.99,132.80004971804286,24.960973793333334,13.832586781979167,60.65722344,0.2370966904,0.41,255.83327771326833,45.889789023,0.22118909319,0.72,207.46858880415488,37.071789981,4.7414115521,1.15,7.818724355320027,29.846479045999995,5.388293632999999,1.14,5.53913373673784,77.47,10.22,7.580234833659491,,,,,,,,,,,13.00747749174867,12.3959604831968,11.942793683063915,12.2457098473932,12.477391109777509,12.712767236804249,11.677166110083188,-169.53081855182623,-9.108613089816739,-7.590991268582676,-5.520729834461502,-4.351371784195821,-3.6131303838434685,-2.4775326577593946,-7.406778064286972,-3.9822510840196443,-4.62218726868867,103.87140142287093,78.58316662868485,63.482938390508295,51.110081046043526,132.6621465980806,74.26189687202691,5.580840196136593,4.650994479894025,3.382546900210157,2.6660821271159327,2.2137621920267296,1.5179823434505924,4.222144777614408,3.5186766443504456,2.5590416904688893,2.0170053852260734,1.6748059699713915,1.1484186965875867,3.4108342574128656,2.8425417581464822,2.067306433989876,1.6294256657874417,1.352981926907222,0.9277431349446972,2.746060906296329,2.2885289074355732,1.6643873466957801,1.311849765437941,1.0892850534530303,0.7469255207636004,7.127719758263665,5.940142359364645,4.3201105078356825,3.405058304259093,2.8273657660237728,1.9387318686527302,4.538127192080259,2.4399221595713314,2.832010565034061,3.433287704144581,1.8459056775987324,2.1425373594436334,2.773560816516408,1.491203796347332,1.7308359159361455,2.232992386809227,1.2005674094454857,1.393495105672771,5.795990875154665,3.116212035141433,3.61697825964961,-0.18682295576441926,-0.21383897068543797,-0.3079894214961341,1.1446075767856145,-0.3029161643292859,-0.23537612702673982,-0.4670573894110479,0.15025063580359976,1.03560112672106,0.32008999987772785,0.7,9.988268113545963e+36,2.4246820030838193e+37,1,36.99949019153581,0,0,0,0
9374,150.0624847,2.2751403,1,0.8001,-99.0,0.8001,0,-1,-1,0,None,-99.0,2.1,10.17,0.37,-9.79,298.0451,0.58,0.0,0.91,0.02,0.9849740326000002,-99.0,-99.0,43.20214464000001,0.383719164,0.86,112.58792547562209,51.57501444,0.4175138229,0.82,123.52887883272044,22.7079088,0.165203616,1.02,137.45406638072618,27.26948198,0.1532487280999999,1.0,177.94263168178304,32.178935800000005,0.238970187,0.92,134.65669589989486,69.16137,0.3592418,1.04,192.52038599071713,47.28890251857143,27.22318703809524,84.3971168,0.2425215576,0.53,347.99841150286267,63.542479338,0.2005185592799999,0.88,316.8907634593096,66.23253700600002,5.155691738200001,0.97,12.846488961949397,39.241858709999995,6.7073652388,0.83,5.8505623762663435,119.9,12.13,9.884583676834295,,,,,,,,,,,12.311236733529913,11.800341031209744,11.584180974053108,11.892339609048971,11.847321522974504,12.415626075581216,11.202952042252877,-100.51026394947012,-4.35971453258611,-3.630431999867421,-3.07654673900061,-2.2915529037958424,-1.9195341208323278,-1.431434918076377,-3.6888977571513806,-2.1055435123140853,-2.408625395847281,85.68461097113394,64.51183202289022,67.24292703551625,39.8405007758577,121.72909744991381,64.31996770134953,3.7166397638517914,3.0949292275481652,2.622744186586804,1.9535399805559281,1.6363954080552656,1.2202927269948527,2.7982532384488,2.33016818524838,1.9746606827811872,1.470817707488699,1.2320399718340826,0.9187568051066657,2.91671670823339,2.4288153715049052,2.0582575327428945,1.5330844697158073,1.2841981282051198,0.9576521836684266,1.728114158623008,1.4390393898490916,1.2194890146118502,0.9083312654267339,0.7608695632194572,0.5673956243203394,5.280098711687622,4.396856533172766,3.7260399394562946,2.7753251834860757,2.3247691018969303,1.7336267341147233,3.1447710593289204,1.7949676943055968,2.0533438268764566,2.367694035492789,1.351428839661391,1.5459598934202818,2.467929870827063,1.4086412989604635,1.6114077844853176,1.4622141876946497,0.8346004143230956,0.9547367421126949,4.467665061438894,2.5500471426915032,2.9171129794150406,-0.20931458661289815,-0.10525621956855849,-0.33257804061124296,0.5028613689652555,-0.3081586349958627,-0.5683045526067119,-0.5232864665322445,-0.09199857783922738,1.212674033328339,0.25774779228865113,0.3,9.91282967535164e+36,6.356816855627622e+36,0,36.99619764408911,0,0,0,0
9375,150.113678,2.2755835,1,0.717,-99.0,0.717,0,-1,-1,0,None,-99.0,1.9,10.08,0.29,-9.79,448.8326,0.49,0.0,1.18,0.02,1.7435796320000003,-99.0,-99.0,55.48548324,0.3302075712,0.95,168.03213517594838,64.18371444,0.3634079514,0.9,176.61615325899555,29.4126384,0.146973888,1.06,200.12152362738067,35.270707810000005,0.1354327026,1.04,260.42977163478685,40.71297750000001,0.207937488,0.98,195.7943124714482,84.83031,0.2874511,1.17,295.11214255224627,59.71705517513513,34.98625025207792,91.82721672,0.1293320032,1.3,710.0115551291484,61.41503054699999,0.1680522830999999,1.06,365.4519261154866,58.696205371000005,5.1674330208,0.91,11.358871055461288,54.745690138,6.3745972292,0.93,8.588101831316875,131.70000000000002,12.46,10.569823434991974,,,,,,,,,,,12.03955156802331,11.578622364823925,11.492571447338406,11.929313319509735,11.97847493596548,12.054125162587614,11.101035562595538,-56.779741047124126,-3.365900013920547,-2.8068617316472273,-2.4316570803498707,-1.7842504781256006,-1.5424473460872514,-1.1670356975001035,-2.868139608639215,-1.663348912106426,-1.8995080727485814,52.6659150145429,35.22353061474624,33.66419536782017,31.398445550320577,75.53426157481059,38.23802163685747,3.1220326266276066,2.603497985202469,2.255477795010202,1.654977326642456,1.4306934012963926,1.082481211255741,2.0880490118492734,1.7412474645486846,1.5084878168637994,1.1068666426018496,0.9568631401726022,0.7239750809233162,1.9956117017710322,1.664162956048145,1.441707508889518,1.0578659848218708,0.9145030929281942,0.6919249189470132,1.861298173712971,1.5521574002118104,1.3446741923505838,0.9866669071115401,0.8529529743744759,0.6453552997507613,4.477666988215516,3.733976667251918,3.234840782647253,2.3735938178701175,2.051922378582738,1.5525111248561985,2.660336135613426,1.5428353639694241,1.761884236946197,1.7792614310872523,1.031864891387226,1.1783671344659314,1.7004940555695651,0.9861845388750325,1.126201171130537,1.5860432554251218,0.919809940743008,1.0504028319729637,3.815494812704896,2.212758098226428,2.5269213452625072,-0.049924737231151074,-0.1943613954508295,-0.22462148609968305,3.893088000662638,-0.43674187217132854,-0.07565022662213394,-0.12481184307787885,-0.3506909546858097,0.9530895999920759,0.350975749347976,0.1,2.101083318496853e+36,1.1739677565692112e+36,0,36.322443274702934,0,0,0,0
